resource_type,resource_name,public_access_enabled,encryption_enabled,versioning_enabled,logging_enabled,has_wildcard_permission,has_admin_privilege,has_priv_esc_potential,policy_length,allow_wildcard_action,allow_wildcard_resource,inbound_rule_count,outbound_rule_count,open_ports_to_world,ssh_open_to_world,rdp_open_to_world,all_ports_open,label,dangerous_service_wildcard,has_no_condition,source,bucket_policy_wildcard,mfa_delete_enabled,tls_enforced,db_port_open_to_world,egress_unrestricted,s3_missing_control_count
iam,awssra-cfn-aws_sra_examples/solutions/security_lake/security_lake_org/templates/sra-security-lake-org-configuration.yaml-rSecurityLakeOrgLambdaRole-ssm-access,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/security_lake/security_lake_org/templates/sra-security-lake-org-configuration.yaml-rSecurityLakeOrgLambdaRole-sra-security-lake-org-policy-logs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/security_lake/security_lake_org/templates/sra-security-lake-org-configuration.yaml-rSecurityLakeOrgLambdaRole-sra-security-lake-org-policy-sqs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/security_lake/security_lake_org/templates/sra-security-lake-org-configuration.yaml-rSecurityLakeOrgLambdaRole-sra-security-lake-org-policy-acct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/security_lake/security_lake_org/templates/sra-security-lake-org-configuration.yaml-rSecurityLakeOrgLambdaRole-sra-security-lake-org-policy-iam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/security_lake/security_lake_org/templates/sra-security-lake-org-configuration.yaml-rSecurityLakeOrgLambdaRole-assume,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/security_lake/security_lake_org/templates/sra-security-lake-meta-store-manager-role.yaml-rSecurityLakeMetaStoreManagerRole-sra-security-lake-org-kms-policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/security_lake/security_lake_org/templates/sra-security-lake-meta-store-manager-role.yaml-rSecurityLakeMetaStoreManagerRole-assume,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/security_lake/security_lake_org/templates/sra-security-lake-org-configuration-role.yaml-rConfigurationRole-sra-security-lake-org-policy-lakeformation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/security_lake/security_lake_org/templates/sra-security-lake-org-configuration-role.yaml-rConfigurationRole-sra-security-lake-org-policy-cloudformation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/security_lake/security_lake_org/templates/sra-security-lake-org-configuration-role.yaml-rConfigurationRole-sra-security-lake-org-policy-sqs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/security_lake/security_lake_org/templates/sra-security-lake-org-configuration-role.yaml-rConfigurationRole-sra-security-lake-org-policy-lambda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/security_lake/security_lake_org/templates/sra-security-lake-org-configuration-role.yaml-rConfigurationRole-sra-security-lake-org-policy-glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/security_lake/security_lake_org/templates/sra-security-lake-org-configuration-role.yaml-rConfigurationRole-sra-security-lake-org-policy-ram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/security_lake/security_lake_org/templates/sra-security-lake-org-configuration-role.yaml-rConfigurationRole-sra-security-lake-org-policy-slr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/security_lake/security_lake_org/templates/sra-security-lake-org-configuration-role.yaml-rConfigurationRole-assume,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/security_lake/security_lake_org/templates/sra-security-lake-query-subscriber-role.yaml-rQuerySubscriberRole-sra-security-lake-org-subscriber-policy-ram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/security_lake/security_lake_org/templates/sra-security-lake-query-subscriber-role.yaml-rQuerySubscriberRole-sra-security-lake-org-subscriber-policy-glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/patch_mgmt/patch_mgmt_org/templates/sra-patch_mgmt-configuration-role.yaml-rConfigurationRole-sra-patch-mgmt-passrole,0.0,0.0,0.0,0.0,0.0,0.0,1.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/patch_mgmt/patch_mgmt_org/templates/sra-patch_mgmt-configuration-role.yaml-rConfigurationRole-sra-patch-mgmt-ssm-general,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/patch_mgmt/patch_mgmt_org/templates/sra-patch_mgmt-configuration-role.yaml-rConfigurationRole-sra-patch-mgmt-policy-organizations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/patch_mgmt/patch_mgmt_org/templates/sra-patch_mgmt-configuration-role.yaml-rConfigurationRole-assume,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/patch_mgmt/patch_mgmt_org/templates/sra-patch_mgmt-configuration-role.yaml-rSSMAutomationRole-sra-patch-mgmt-automation-passrole,0.0,0.0,0.0,0.0,0.0,0.0,1.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/patch_mgmt/patch_mgmt_org/templates/sra-patch_mgmt-configuration-role.yaml-rSSMAutomationRole-sra-patch-mgmt-lambda-automation-policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/patch_mgmt/patch_mgmt_org/templates/sra-patch_mgmt-configuration-role.yaml-rSSMAutomationRole-sra-patch-mgmt-automation-ec2-policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/patch_mgmt/patch_mgmt_org/templates/sra-patch_mgmt-configuration-role.yaml-rSSMAutomationRole-sra-patch-mgmt-ssm-automation-policy,0.0,0.0,0.0,0.0,1.0,1.0,0.0,95.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/patch_mgmt/patch_mgmt_org/templates/sra-patch_mgmt-configuration-role.yaml-rSSMAutomationRole-sra-patch-mgmt-automation-sns-policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/patch_mgmt/patch_mgmt_org/templates/sra-patch_mgmt-configuration-role.yaml-rSSMAutomationRole-assume,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/patch_mgmt/patch_mgmt_org/templates/sra-patch_mgmt-configuration.yaml-rPatchMgmtLambdaRole-sra-patch-mgmt-ssm-general,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/patch_mgmt/patch_mgmt_org/templates/sra-patch_mgmt-configuration.yaml-rPatchMgmtLambdaRole-sra-patch-mgmt-policy-cloudformation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/patch_mgmt/patch_mgmt_org/templates/sra-patch_mgmt-configuration.yaml-rPatchMgmtLambdaRole-ssm-putaccess-patching,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/patch_mgmt/patch_mgmt_org/templates/sra-patch_mgmt-configuration.yaml-rPatchMgmtLambdaRole-sra-patch-mgmt-policy-iam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/patch_mgmt/patch_mgmt_org/templates/sra-patch_mgmt-configuration.yaml-rPatchMgmtLambdaRole-sra-patch-mgmt-policy-logs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/patch_mgmt/patch_mgmt_org/templates/sra-patch_mgmt-configuration.yaml-rPatchMgmtLambdaRole-sra-patch-mgmt-policy-organizations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/patch_mgmt/patch_mgmt_org/templates/sra-patch_mgmt-configuration.yaml-rPatchMgmtLambdaRole-sra-patch-mgmt-policy-sqs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/s3/s3_block_account_public_access/templates/sra-s3-block-account-public-access-role.yaml-rS3ConfigurationRole-sra-s3-block-account-public-access-policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/s3/s3_block_account_public_access/templates/sra-s3-block-account-public-access-role.yaml-rS3ConfigurationRole-assume,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/s3/s3_block_account_public_access/templates/sra-s3-block-account-public-access.yaml-rS3BlockAccountPublicAccessLambdaRole-sra-s3-block-account-public-access-policy-logs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/s3/s3_block_account_public_access/templates/sra-s3-block-account-public-access.yaml-rS3BlockAccountPublicAccessLambdaRole-sra-s3-block-account-public-access-policy-organizations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/s3/s3_block_account_public_access/templates/sra-s3-block-account-public-access.yaml-rS3BlockAccountPublicAccessLambdaRole-sra-s3-block-account-public-access-policy-sqs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/macie/macie_org/templates/sra-macie-org-configuration.yaml-rMacieOrgLambdaRole-sra-macie-org-policy-organizations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/macie/macie_org/templates/sra-macie-org-configuration.yaml-rMacieOrgLambdaRole-sra-macie-org-policy-macie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/macie/macie_org/templates/sra-macie-org-configuration.yaml-rMacieOrgLambdaRole-sra-macie-org-policy-iam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/macie/macie_org/templates/sra-macie-org-configuration.yaml-rMacieOrgLambdaRole-sra-macie-org-policy-sns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/macie/macie_org/templates/sra-macie-org-configuration.yaml-rMacieOrgLambdaRole-sra-macie-org-policy-sqs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/macie/macie_org/templates/sra-macie-org-configuration-role.yaml-rMacieOrgConfigurationRole-sra-macie-org-policy-organizations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/macie/macie_org/templates/sra-macie-org-configuration-role.yaml-rMacieOrgConfigurationRole-sra-macie-org-policy-macie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
iam,awssra-cfn-aws_sra_examples/solutions/macie/macie_org/templates/sra-macie-org-configuration-role.yaml-rMacieOrgConfigurationRole-assume,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
s3,awssra-cfn-aws_sra_examples/solutions/macie/macie_org/templates/sra-macie-org-delivery-s3-bucket.yaml-rMacieOrgDeliveryS3Bucket,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,1.0,1.0,0.0,0.0,2.0
iam,awssra-cfn-aws_sra_examples/solutions/macie/macie_org/templates/sra-macie-org-disable-role.yaml-rDisableMacieRole-sra-macie-org-policy-disable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
s3,awssra-cfn-aws_sra_examples/solutions/config/config_org/templates/sra-config-org-delivery-s3-bucket.yaml-rConfigDeliveryS3Bucket,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,1.0,1.0,0.0,0.0,2.0
s3,awssra-cfn-aws_sra_examples/solutions/config/config_conformance_pack_org/templates/sra-config-conformance-pack-org-delivery-bucket.yaml-rConformancePackBucket,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,1.0,1.0,0.0,0.0,2.0
s3,awssra-cfn-aws_sra_examples/solutions/cloudtrail/cloudtrail_org/templates/sra-cloudtrail-org-bucket.yaml-rOrgTrailBucket,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,1.0,1.0,0.0,0.0,2.0
s3,awssra-cfn-aws_sra_examples/solutions/common/common_prerequisites/templates/sra-common-prerequisites-staging-s3-bucket.yaml-rSRAStagingS3Bucket,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,1.0,1.0,0.0,0.0,2.0
s3,awssra-cfn-aws_sra_examples/solutions/guardduty/guardduty_org/templates/sra-guardduty-org-delivery-s3-bucket.yaml-rGuardDutyDeliveryS3Bucket,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,1.0,1.0,0.0,0.0,2.0
s3,awssra-cfn-aws_sra_examples/solutions/guardduty/guardduty_malware_protection_for_s3/templates/sra-guardduty-malware-protection-for-s3-main.yaml-rGuardDutyMalwareProtectedBucket,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,1.0,1.0,0.0,0.0,1.0
security_group,awssra-cfn-aws_sra_examples/solutions/firewall_manager/firewall_manager_org/templates/sra-firewall-manager-org-sg-policy.yaml-rSecurityGroupMaximumAllowedRules,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,awssra,0.0,0.0,0.0,0.0,0.0,0.0
s3,syn-misc-s3-no-encrypt-1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
s3,syn-misc-s3-no-encrypt-2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
s3,syn-misc-s3-no-version-1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
s3,syn-misc-s3-no-version-2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
s3,syn-misc-s3-no-logging-1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
s3,syn-misc-s3-no-logging-2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
s3,syn-misc-s3-public-1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
s3,syn-misc-s3-public-2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
s3,syn-misc-s3-multi-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
s3,syn-misc-s3-multi-2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
s3,syn-misc-s3-multi-3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
s3,syn-misc-s3-policy-wildcard-1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
s3,syn-misc-s3-policy-wildcard-2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
s3,syn-misc-s3-no-tls-1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
s3,syn-misc-s3-no-tls-2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
s3,syn-misc-s3-public-and-wildcard,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
s3,syn-secure-s3-1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0
s3,syn-secure-s3-2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0
s3,syn-secure-s3-3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0
s3,syn-secure-s3-4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0
s3,syn-secure-s3-5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0
s3,syn-secure-s3-6,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0
s3,syn-secure-s3-7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0
s3,syn-secure-s3-8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0
s3,syn-secure-s3-9,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0
